1,0.6554535834337971
2,0.1429846627996616
3,0.31644854518398025
4,0.660010035924794
5,0.7096802022906428
6,0.6120995209327945
7,0.8749483581556229
8,0.05602156202445174
9,0.2679206715793627
10,0.1410153958868018
11,0.01855002892835056
12,0.06204358508085328
13,0.5006355790638346
14,0.05431207023902984
15,0.47780608243694556
16,0.26198581371471363
17,0.8748918463608453
18,0.7467994745689298
19,0.18759601875485454
20,0.0366735557171356
21,0.4087722754073555
22,0.2138488211959858
23,0.09989986215346347
24,0.5075419122486036
25,0.8369117880798057
26,0.15761038794878912
27,0.10649557186145431
28,0.9188784561019329
29,0.07293538637298302
30,0.8590271571831084
31,0.9551865549224527
32,0.24102587091230876
33,0.4836556342926217
34,0.5332093024739865
35,0.4967023995500769
36,0.17287198758068345
37,0.5078364706158381
38,0.7348272533149522
39,0.2551045400014784
40,0.8058738363686595
41,0.1820763233036614
42,0.9909816527790839
43,0.9421367257614142
44,0.016646431715859555
45,0.25165180972850343
46,0.113680153608131
47,0.47613640792496004
48,0.09294801434749866
49,0.30495337342104534
50,0.04956608990532263
51,0.5588341083985908
52,0.36208558423512904
53,0.216695826923608
54,0.3734001980066155
55,0.5462648482928567
56,0.9456820369181489
57,0.7830226955839557
58,0.06454857342271625
59,0.45551226606885076
60,0.6690542905028779
61,0.9244907924096764
62,0.8006691372557547
63,0.9312579374524294
64,0.05550353782747952
65,0.1323197506637519
66,0.07140156878424853
67,0.9885123745489217
68,0.2616941785519785
69,0.034174303464416855
70,0.10966709312198641
71,0.7279635811008254
72,0.4545700353669758
73,0.8343382217373692
74,0.7494464056252899
75,0.26905043247460836
76,0.15775516663534073
77,0.4374675429741173
78,0.9637739811294854
79,0.5947927452982442
80,0.9174150718241513
81,0.721282134418039
82,0.6211465875643797
83,0.13911737612568154
84,0.45107288293965264
85,0.7791663024047442
86,0.26682937971324927
87,0.3402861642717391
88,0.04442304747207526
89,0.515154514541711
90,0.6491940137486151
91,0.25709529170379697
92,0.4850559514183428
93,0.6661639267352253
94,0.11721989208490646
95,0.5385810643470356
96,0.06885442840355216
97,0.8356711353284998
98,0.22509184580075348
99,0.29664296437204885
100,0.7247355218064423
101,0.2741161745443693
102,0.5738000691829883
103,0.4958997166679219
104,0.31387132344681856
105,0.3568084629255398
106,0.8792718427792072
107,0.1330794934141486
108,0.4358493582844587
109,0.7022805685915308
110,0.9719000055623878
111,0.8734340824672316
112,0.839951013823361
113,0.36084405956532084
114,0.0336118946809707
115,0.9423795188383854
116,0.5160975789765827
117,0.6696549734689512
118,0.23708776008452437
119,0.6402867943437187
120,0.22260619849085894
121,0.4250707330466501
122,0.1468873159976677
123,0.10545226555842668
124,0.17302476097936526
125,0.03911943419800623
126,0.3737864931442373
127,0.6560484921061527
128,0.9585279017988526
129,0.2572980151984894
130,0.3875350862790351
131,0.06352476406344965
132,0.4061158256644032
133,0.2093978754280501
134,0.23217110980329414
135,0.8584171528308997
136,0.04410475697885585
137,0.41476358889388976
138,0.546738001662789
139,0.6954236420327903
140,0.022766349928941443
141,0.3932352026086763
142,0.1349112181411204
143,0.5550814139058429
144,0.7578609478641726
145,0.4296685091772413
146,0.1904550011908589
147,0.4683595343428151
148,0.14685793615473886
149,0.5635858498964718
150,0.23891731600540622
151,0.6586179914485396
152,0.8898086785304352
153,0.3631541949912217
154,0.40500747714929364
155,0.8085135520375699
156,0.6395125747413937
157,0.311924560507183
158,0.01879361536107227
159,0.6176884006676926
160,0.235131961601574
161,0.6449398019553452
162,0.0467076894400027
163,0.281032124615312
164,0.14874474129881854
165,0.14254229962020148
166,0.3823212491429704
167,0.5089978645547794
